12
28
18
19
12
12
11
19
24
11
10
37
29
43
75
36
63
101
76
99
87
89
139
354
327
253
256
245
253
225
260
291
250
222
167
320
148
171
142
186
151
137
150
177
315
152
172
226
199
179
295
217
121
134
96
243
107
110
110
152
170
137
179
228
235
304
114
233
139
113
166
136
19
113
135
103
116
222
111
101
76
131
202
255
157
321
145
157
191
67
135
203
130
109
136
162
329
153
104
460
105
15
166
197
102
63
414
74
191
160
244
333
169
129
353
225
254
207
439
160
120
221
82
146
327
142
212
142
200
147
185
118
500
206
112
432
114
155
236
192
148
148
434
132
131
140
188
125
500
131
132
118
110
206
200
136
143
160
188
421
138
364
136
262
144
123
500
192
230
228
129
191
185
262
206
159
